host;time;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write
3;2018-11-30 13:00:00;314.5;71.1;5.8;3.8;77171.9;23.7;1306.0;848.1;30296.3;14.2;7.1;9.5;309.0
3;2018-11-30 14:00:00;246.5;65.4;9.0;0.7;62243.4;26.4;1150.1;766.7;25416.7;15.9;1.0;10.5;238.7
3;2018-11-30 15:00:00;361.3;70.1;7.1;1.7;56048.0;23.2;1134.2;621.4;33010.9;18.3;2.0;10.1;352.8
3;2018-11-30 16:00:00;385.6;54.2;7.1;5.7;77792.8;24.4;1009.9;585.8;39100.2;20.8;5.6;9.8;278.0
3;2018-11-30 17:00:00;296.8;50.0;7.1;1.6;64238.7;18.2;1243.6;476.1;36045.2;22.8;1.0;9.0;322.0
3;2018-11-30 18:00:00;334.6;41.6;5.1;0.5;51356.9;16.4;389.8;357.2;41658.9;17.0;0.1;6.9;213.1
3;2018-11-30 19:00:00;188.2;33.5;3.6;0.4;56119.5;15.6;376.5;346.1;37823.8;2.9;0.1;5.6;191.2
3;2018-11-30 20:00:00;170.1;30.7;2.1;0.3;17111.4;11.5;451.5;284.4;14627.9;3.7;0.0;4.6;228.2
3;2018-11-30 21:00:00;153.3;34.1;5.8;0.4;18913.2;10.7;371.0;273.8;21629.3;6.7;0.1;5.5;226.1
3;2018-11-30 22:00:00;141.5;25.8;1.8;0.3;25579.7;10.0;416.5;222.6;15945.7;4.0;0.0;3.7;202.7
3;2018-11-30 23:00:00;123.2;33.2;2.6;0.4;36133.8;11.3;368.7;265.1;14594.7;4.2;0.0;5.6;245.7
3;2018-12-01 00:00:00;236.8;45.8;7.8;0.5;22342.9;39.6;883.6;355.6;20785.8;3.1;0.0;6.9;174.9
3;2018-12-01 01:00:00;248.9;39.9;4.2;0.4;52899.5;17.9;377.6;333.1;19171.5;4.5;0.0;6.5;363.3
3;2018-12-01 02:00:00;150.7;37.3;4.2;0.4;30705.3;15.4;390.2;349.5;24673.0;4.9;0.0;6.2;243.4
3;2018-12-01 03:00:00;372.5;53.3;25.5;1.2;50109.2;18.3;414.4;589.3;74800.8;8.3;2.3;7.8;257.4
3;2018-12-01 04:00:00;230.0;60.9;4.3;0.8;61569.7;19.9;5673.9;499.8;31691.6;12.4;0.4;9.0;443.3
3;2018-12-01 05:00:00;265.9;67.9;6.2;1.5;82798.6;20.6;7119.3;681.8;26498.7;18.7;0.8;10.9;736.2
3;2018-12-01 06:00:00;185.9;55.8;8.2;0.7;74125.7;14.4;491.0;417.8;14264.9;17.7;1.1;10.8;440.7
3;2018-12-01 07:00:00;202.6;57.7;10.1;0.7;66142.1;13.7;435.9;481.3;19072.8;8.9;0.2;11.1;265.0
3;2018-12-01 08:00:00;189.0;50.2;8.9;0.6;68186.6;20.2;403.9;899.5;12041.5;24.6;0.1;9.0;311.2
3;2018-12-01 09:00:00;189.4;41.7;3.3;0.5;60484.8;16.5;1108.9;667.0;17700.0;17.8;0.1;6.6;324.3
3;2018-12-01 10:00:00;130.7;40.4;3.7;0.4;36947.0;13.3;1553.6;488.8;15678.7;15.7;0.0;6.0;294.7
3;2018-12-01 11:00:00;277.1;82.4;5.6;3.2;84578.2;18.3;1093.3;688.2;36319.5;21.2;2.9;11.0;362.8
3;2018-12-01 12:00:00;241.1;65.7;6.0;1.2;48954.9;14.5;1229.5;510.3;29237.3;5.2;0.4;10.4;222.6
3;2018-12-01 13:00:00;176.0;41.7;2.3;0.4;29915.1;8.3;1313.7;310.4;21058.0;7.0;0.0;4.8;218.9
3;2018-12-01 14:00:00;85.5;25.4;2.7;0.3;15422.8;12.2;1839.3;294.9;20532.7;3.1;0.0;4.5;46.9
3;2018-12-01 15:00:00;67.9;22.1;1.1;0.2;50989.4;11.7;375.6;245.2;21768.6;1.9;0.0;2.9;70.8
3;2018-12-01 16:00:00;86.8;17.9;1.6;0.2;18962.2;7.3;360.4;204.8;15976.1;5.4;0.0;2.6;59.0
3;2018-12-01 17:00:00;169.2;34.6;15.2;0.5;31428.5;9.9;479.9;333.2;16617.7;10.8;0.0;7.5;133.8
3;2018-12-01 18:00:00;117.4;28.1;9.6;0.4;29186.2;9.0;371.4;292.5;21282.5;10.5;0.0;5.0;89.9
3;2018-12-01 19:00:00;95.8;29.9;1.7;0.3;18022.0;8.3;342.8;265.4;13033.0;7.1;0.0;3.2;60.0
3;2018-12-01 20:00:00;88.6;19.6;4.2;0.3;20822.6;8.2;373.4;248.1;36460.1;8.8;0.0;3.4;113.4
3;2018-12-01 21:00:00;170.2;30.8;3.5;0.3;26775.5;9.4;401.7;264.5;27117.9;10.2;0.1;4.4;209.9
3;2018-12-01 22:00:00;92.7;18.9;1.1;0.2;19646.9;6.3;312.6;159.1;15744.1;5.7;0.0;2.8;187.1
3;2018-12-01 23:00:00;57.1;12.0;1.1;0.2;17776.6;5.2;339.3;123.6;17213.4;5.6;0.0;1.9;63.5
3;2018-12-02 00:00:00;422.6;63.6;5.7;1.0;72821.6;47.9;934.8;672.3;22446.6;4.1;26.2;11.2;356.1
3;2018-12-02 01:00:00;388.9;67.0;6.4;1.6;78927.3;39.7;671.0;700.3;23305.4;3.3;17.8;11.5;719.7
3;2018-12-02 02:00:00;258.0;58.6;9.5;0.6;70739.8;26.8;499.7;496.3;6720.5;4.9;16.8;9.8;500.5
3;2018-12-02 03:00:00;335.1;54.9;61.1;0.9;77653.7;22.8;526.8;523.6;81564.6;4.6;1.0;8.4;338.9
3;2018-12-02 04:00:00;261.3;52.1;7.7;0.6;107530.6;22.6;424.3;557.6;31125.8;12.6;0.1;8.3;526.1
3;2018-12-02 05:00:00;214.9;43.4;5.9;0.6;76099.8;21.7;413.4;593.3;29125.8;17.2;0.2;8.9;533.6
3;2018-12-02 06:00:00;236.3;57.4;7.5;0.9;71450.3;22.6;550.1;647.3;17330.9;13.0;0.1;11.0;519.1
3;2018-12-02 07:00:00;263.3;46.8;7.9;1.3;71479.9;24.9;435.8;644.3;16303.8;24.0;0.0;8.5;461.7
3;2018-12-02 08:00:00;355.7;67.0;6.6;2.0;81125.0;31.5;566.5;1009.9;33011.8;22.5;0.1;12.0;435.6
3;2018-12-02 09:00:00;256.7;69.3;7.2;1.4;83525.8;28.7;456.2;868.5;21192.4;31.8;0.0;13.4;553.0
3;2018-12-02 10:00:00;244.7;63.6;3.7;1.9;76859.9;22.8;371.4;761.5;17464.7;22.4;0.0;10.2;520.7
3;2018-12-02 11:00:00;179.7;50.5;3.7;0.5;75697.1;16.2;316.2;611.0;17708.4;40.9;0.0;7.0;361.3
3;2018-12-02 12:00:00;155.2;47.4;5.1;0.6;96581.4;16.0;350.8;488.4;16193.3;14.4;0.0;9.3;310.7
3;2018-12-02 13:00:00;249.9;35.1;4.2;0.4;28030.2;10.7;387.9;294.1;15111.6;10.0;0.0;6.3;351.3
3;2018-12-02 14:00:00;141.0;26.9;3.8;0.3;19432.8;10.9;372.0;275.5;17085.3;2.6;0.0;5.0;265.2
3;2018-12-02 15:00:00;181.4;38.0;14.4;0.6;43147.4;15.0;329.7;463.5;17888.7;1.2;0.0;8.2;292.9
3;2018-12-02 16:00:00;206.3;33.4;19.2;0.6;37572.3;12.5;341.6;330.2;20122.3;9.3;0.0;8.0;208.3
3;2018-12-02 17:00:00;212.6;40.5;14.4;0.7;28639.6;15.7;457.5;462.2;18047.8;6.8;0.2;9.1;264.3
3;2018-12-02 18:00:00;169.2;33.6;12.5;0.5;37285.4;17.7;339.9;462.2;27516.3;6.9;0.8;7.8;88.1
3;2018-12-02 19:00:00;159.0;35.2;4.9;0.4;29003.5;12.8;348.2;382.0;14803.2;6.1;0.0;6.2;227.4
3;2018-12-02 20:00:00;94.9;18.1;4.1;0.3;18157.1;10.5;363.8;256.0;34331.9;9.1;0.0;3.9;73.7
3;2018-12-02 21:00:00;127.3;24.0;3.7;0.3;36653.4;10.3;374.2;191.4;25995.0;6.7;0.0;4.0;56.3
3;2018-12-02 22:00:00;136.2;25.4;3.1;0.5;33273.8;8.7;342.9;199.2;15561.0;5.8;0.1;5.5;190.5
3;2018-12-02 23:00:00;91.8;17.5;2.8;0.3;22291.8;7.5;407.7;171.0;33646.6;0.9;0.0;3.6;47.1
3;2018-12-03 00:00:00;296.7;61.3;6.3;0.7;76865.7;52.1;768.2;569.8;26243.3;3.1;6.8;10.6;189.6
3;2018-12-03 01:00:00;368.8;63.9;3.6;1.3;121463.9;49.5;510.4;663.4;21145.9;3.0;17.5;9.9;602.2
3;2018-12-03 02:00:00;343.2;64.1;10.8;1.5;84902.8;29.9;424.0;601.3;6445.9;2.4;8.3;12.1;585.3
3;2018-12-03 03:00:00;401.8;61.5;83.1;0.8;56734.3;27.4;491.6;661.1;154915.9;8.3;4.6;10.4;486.6
3;2018-12-03 04:00:00;342.2;64.3;14.2;1.2;97300.2;24.1;481.9;633.0;22771.7;10.7;0.4;11.0;557.0
3;2018-12-03 05:00:00;292.7;57.0;15.6;0.9;94097.8;23.9;438.3;661.5;35161.3;8.7;0.5;10.5;538.4
3;2018-12-03 06:00:00;574.7;73.4;13.3;10.5;134511.5;39.8;495.1;1242.0;24519.5;13.9;44.2;12.7;567.8
3;2018-12-03 07:00:00;417.3;73.3;18.9;3.7;163327.8;39.2;429.2;1241.4;20550.0;13.5;25.0;12.7;356.1
3;2018-12-03 08:00:00;386.5;85.1;27.6;3.8;98370.8;39.2;362.8;1163.1;20518.5;17.2;2.4;17.9;516.5
3;2018-12-03 09:00:00;333.7;73.1;14.9;2.5;106269.9;31.1;423.3;947.5;36592.1;21.4;1.2;14.5;473.2
3;2018-12-03 10:00:00;390.2;69.7;15.5;0.9;105409.6;35.4;862.5;951.4;27313.2;11.8;0.1;12.7;465.4
3;2018-12-03 11:00:00;326.3;73.5;8.0;3.2;151644.6;28.0;901.1;827.1;40756.9;6.3;1.0;11.9;270.1
3;2018-12-03 12:00:00;318.6;79.6;6.9;2.2;105953.7;33.4;832.1;920.4;22918.0;17.1;1.7;12.3;358.2
3;2018-12-03 13:00:00;317.4;74.1;8.3;2.5;121826.9;31.0;1038.2;880.4;25395.9;6.2;1.7;12.9;508.8
3;2018-12-03 14:00:00;238.8;64.4;8.4;0.6;121913.8;26.2;1453.8;710.2;21140.9;7.4;5.8;9.8;392.2
3;2018-12-03 15:00:00;400.5;73.3;7.9;2.3;130388.3;28.8;921.4;815.8;23085.1;1.5;15.7;11.6;455.7
3;2018-12-03 16:00:00;450.1;67.0;7.9;0.8;117641.1;31.4;1112.1;783.3;25336.8;4.4;15.3;10.1;378.8
3;2018-12-03 17:00:00;240.6;45.0;6.4;0.5;137545.3;33.7;1312.7;602.3;20427.8;0.7;39.2;7.5;187.1
3;2018-12-03 18:00:00;260.5;48.4;13.4;0.7;100523.0;31.4;356.3;524.3;39394.4;1.3;12.4;10.2;167.1
3;2018-12-03 19:00:00;180.3;42.1;10.2;0.6;72138.8;29.8;380.0;483.0;20596.0;0.9;0.0;8.5;257.1
3;2018-12-03 20:00:00;182.2;35.8;9.2;0.5;80431.8;30.1;404.2;485.8;29457.9;1.4;0.1;7.2;394.7
3;2018-12-03 21:00:00;268.4;48.4;13.9;0.7;86555.5;31.0;371.0;627.3;28332.8;2.7;0.1;9.3;152.2
3;2018-12-03 22:00:00;183.4;40.5;7.5;0.5;69609.5;26.5;349.4;463.3;21714.3;3.0;0.1;7.5;267.5
3;2018-12-03 23:00:00;191.6;31.4;8.6;0.5;74320.8;24.8;422.9;388.0;24464.9;2.2;0.1;6.6;144.0
3;2018-12-04 00:00:00;363.7;84.5;15.2;2.8;109970.1;64.6;821.5;814.7;24578.8;2.3;9.6;13.6;265.5
3;2018-12-04 01:00:00;332.5;68.5;8.1;0.9;152739.7;51.9;761.1;786.6;22522.9;0.6;17.8;11.8;597.4
3;2018-12-04 02:00:00;317.8;72.6;14.3;1.0;119519.4;48.3;416.0;796.4;8171.6;2.4;13.7;13.9;498.0
3;2018-12-04 03:00:00;444.2;69.5;38.7;3.6;123877.0;45.9;502.3;886.7;66912.4;10.1;16.6;12.3;347.8
3;2018-12-04 04:00:00;327.7;81.7;12.6;4.1;147321.2;47.6;5302.5;1011.9;21398.2;14.4;1.7;16.0;566.1
3;2018-12-04 05:00:00;246.3;63.0;11.9;1.0;116374.0;41.1;2308.3;881.9;23478.4;9.7;0.0;11.5;709.9
3;2018-12-04 06:00:00;164.0;42.8;12.1;0.5;99803.8;33.7;7254.5;809.0;12863.8;14.0;0.3;7.7;494.2
3;2018-12-04 07:00:00;324.3;75.0;10.5;1.8;121550.2;38.1;418.3;838.6;18480.4;7.6;2.0;13.8;539.8
3;2018-12-04 08:00:00;279.6;60.3;9.6;1.4;91535.0;39.8;478.6;789.1;21039.6;24.5;0.3;11.0;427.7
3;2018-12-04 09:00:00;280.7;57.6;6.8;2.2;94656.8;38.4;475.1;841.7;20235.7;21.9;0.6;9.5;528.1
3;2018-12-04 10:00:00;335.5;66.7;7.5;2.1;91887.0;38.5;3235.4;742.5;26501.1;13.2;17.9;10.6;572.2
3;2018-12-04 11:00:00;440.1;85.3;7.2;15.1;97166.6;50.2;304.5;1140.8;7577.5;18.0;12.6;13.9;436.0
3;2018-12-04 12:00:00;339.2;77.7;10.0;6.3;98910.1;48.5;358.1;1014.8;16432.1;17.6;21.7;12.3;366.6
3;2018-12-04 13:00:00;538.5;75.4;8.2;6.6;111886.5;60.6;544.2;913.9;6577.6;21.1;39.8;11.9;411.6
3;2018-12-04 14:00:00;560.8;81.5;10.6;5.9;79706.7;60.1;459.5;1248.1;17880.4;21.1;27.6;12.7;433.7
3;2018-12-04 15:00:00;470.4;77.8;9.5;13.6;87454.8;63.6;454.3;1325.2;23181.4;14.2;42.2;13.6;355.4
3;2018-12-04 16:00:00;630.7;79.5;11.8;9.0;92298.4;58.8;464.6;1297.5;13978.5;17.2;41.2;13.1;411.4
3;2018-12-04 17:00:00;505.4;80.2;12.0;8.4;125928.3;56.0;766.6;1073.1;28044.8;17.4;17.8;14.1;356.5
3;2018-12-04 18:00:00;336.1;76.1;9.2;2.5;108178.2;47.5;1085.7;992.2;14155.6;19.2;27.5;12.8;236.5
3;2018-12-04 19:00:00;324.0;78.6;11.1;4.3;104150.8;45.2;804.5;945.4;19900.5;8.2;4.4;13.3;218.5
3;2018-12-04 20:00:00;570.1;54.9;8.2;0.6;100780.3;36.4;707.2;692.7;24208.3;13.3;5.9;9.3;277.3
3;2018-12-04 21:00:00;640.2;59.6;14.5;4.6;115802.1;46.8;634.3;1307.3;17150.1;65.5;15.2;9.3;380.5
3;2018-12-04 22:00:00;363.2;48.7;6.0;0.5;77377.9;38.8;826.7;1138.5;12241.1;9.3;0.0;7.6;195.7
3;2018-12-04 23:00:00;400.5;60.5;7.5;0.6;64826.6;31.9;840.4;608.4;21554.5;7.6;0.5;11.5;144.4
3;2018-12-05 00:00:00;282.5;73.5;24.7;1.7;92450.2;53.4;1766.0;852.2;22353.0;8.8;16.3;11.3;291.9
3;2018-12-05 01:00:00;527.7;81.6;12.0;2.3;93575.6;51.4;248.8;850.5;24804.6;3.4;15.5;14.1;674.8
3;2018-12-05 02:00:00;446.0;80.0;12.6;9.8;91513.2;58.4;154.0;897.4;25587.1;2.2;24.5;14.5;528.9
3;2018-12-05 03:00:00;511.2;83.6;50.9;11.6;102494.0;50.3;150.0;987.2;109763.5;10.9;25.1;13.5;469.5
3;2018-12-05 04:00:00;385.4;87.4;31.1;7.9;112296.7;49.5;5405.0;899.1;11283.9;5.9;6.6;14.7;573.1
3;2018-12-05 05:00:00;379.4;81.0;16.1;5.4;105767.3;49.3;2618.5;768.1;42432.5;4.9;8.1;14.1;457.1
3;2018-12-05 06:00:00;461.2;78.0;14.2;3.9;119762.1;48.0;6069.7;1001.0;20900.1;7.4;14.2;15.1;501.9
3;2018-12-05 07:00:00;383.9;85.2;18.3;10.6;99119.8;44.5;155.5;993.5;20900.7;6.6;14.8;16.0;550.1
3;2018-12-05 08:00:00;326.9;60.9;22.0;1.1;83560.3;34.0;277.0;845.1;28492.6;13.4;2.0;14.8;210.2
3;2018-12-05 09:00:00;533.6;74.3;19.2;10.2;102230.6;44.9;245.8;1077.9;25423.3;19.6;10.3;15.3;445.2
3;2018-12-05 10:00:00;514.7;80.2;20.4;5.3;110479.9;46.4;228.2;975.2;21472.6;23.6;20.1;18.1;517.3
3;2018-12-05 11:00:00;392.1;58.1;20.8;0.9;103387.4;36.4;469.4;856.5;14479.1;10.9;1.5;14.0;180.7
3;2018-12-05 12:00:00;358.5;66.3;19.3;1.2;91717.4;36.0;179.1;881.5;29459.1;9.4;20.8;15.8;237.8
3;2018-12-05 13:00:00;527.0;85.6;12.3;9.4;111863.2;45.5;141.3;1290.9;19546.4;19.6;22.1;14.6;301.4
3;2018-12-05 14:00:00;1114.9;83.7;14.7;10.9;127961.9;48.1;243.7;1210.9;23072.7;14.2;4.5;16.7;331.2
3;2018-12-05 15:00:00;502.4;79.1;15.3;2.8;118131.5;47.9;284.7;1359.1;8868.3;26.0;2.6;17.1;264.4
3;2018-12-05 16:00:00;377.1;54.6;12.1;0.9;87511.7;46.6;196.9;1270.1;17097.4;7.6;0.7;12.7;194.9
3;2018-12-05 17:00:00;326.0;64.1;11.0;1.0;107859.8;40.1;162.8;1129.7;24941.9;8.6;0.4;12.0;235.1
3;2018-12-05 18:00:00;270.2;56.9;18.8;0.7;99071.1;39.9;201.6;1055.9;23065.5;17.2;0.3;11.8;235.5
3;2018-12-05 19:00:00;267.1;49.9;11.7;0.7;67221.9;29.6;177.0;763.9;33253.2;7.3;0.0;9.5;118.4
3;2018-12-05 20:00:00;330.2;35.8;9.6;0.5;74948.3;27.6;169.8;610.1;41027.9;8.7;0.0;7.8;411.8
3;2018-12-05 21:00:00;415.7;40.4;9.8;0.9;52389.0;29.7;196.2;707.8;20242.3;1.1;0.2;9.9;191.8
3;2018-12-05 22:00:00;357.2;42.1;13.0;0.7;66391.4;22.9;126.4;481.2;22334.4;2.0;0.1;11.4;231.8
3;2018-12-05 23:00:00;325.1;36.6;11.1;0.5;40352.3;22.8;254.5;469.5;17667.1;3.5;0.1;8.2;214.9
3;2018-12-06 00:00:00;325.9;58.5;27.8;1.2;61274.0;44.2;589.4;652.1;26127.6;2.8;12.9;11.7;228.3
3;2018-12-06 01:00:00;414.4;68.2;15.8;1.2;73809.9;45.0;390.6;728.8;19627.6;2.3;11.0;13.8;422.8
3;2018-12-06 02:00:00;391.2;76.9;22.2;4.9;64647.9;40.5;184.2;759.8;25042.3;1.3;12.0;15.5;385.4
3;2018-12-06 03:00:00;509.2;66.4;61.8;1.9;82937.0;41.9;205.8;869.7;106943.6;7.6;6.8;15.3;379.5
3;2018-12-06 04:00:00;492.3;85.6;22.6;5.4;124597.4;40.8;248.8;852.6;31443.2;5.2;2.8;17.4;382.3
3;2018-12-06 05:00:00;409.6;65.1;15.2;1.5;71616.6;38.8;230.1;817.2;22309.6;17.1;3.1;13.2;704.3
3;2018-12-06 06:00:00;453.1;51.0;15.8;1.2;75909.9;33.9;268.9;1044.1;20690.1;13.5;6.0;11.1;279.1
3;2018-12-06 07:00:00;381.6;76.3;16.5;4.4;110685.7;38.2;240.2;758.6;25256.0;3.2;30.2;14.3;392.4
3;2018-12-06 08:00:00;380.3;84.4;14.4;8.6;79833.3;36.5;101.9;834.9;30687.4;4.3;34.0;14.6;347.6
3;2018-12-06 09:00:00;492.4;92.7;14.2;24.0;204346.9;47.3;147.3;1184.9;21642.8;9.1;37.6;15.3;614.3
3;2018-12-06 10:00:00;572.1;80.1;16.8;5.2;113582.3;50.3;347.5;1283.4;27959.4;14.8;15.1;13.9;465.6
3;2018-12-06 11:00:00;405.2;70.1;13.9;4.5;103616.9;56.9;440.3;1329.0;24020.1;12.0;37.1;13.8;431.2
3;2018-12-06 12:00:00;641.7;73.5;13.4;8.3;109916.4;53.4;205.5;1332.6;26535.3;8.3;47.5;13.2;401.7
3;2018-12-06 13:00:00;484.4;72.9;12.9;5.3;99712.1;47.2;180.8;1161.9;20418.8;7.3;22.3;13.9;272.1
3;2018-12-06 14:00:00;393.4;76.1;13.8;8.2;141770.1;43.5;212.3;1084.7;44281.4;11.9;38.0;13.9;396.1
3;2018-12-06 15:00:00;383.6;76.1;15.3;4.8;107205.6;38.8;233.0;953.7;44909.4;20.2;17.1;13.2;303.1
3;2018-12-06 16:00:00;314.4;65.2;12.4;1.0;102631.0;38.7;210.0;1009.2;31321.9;10.8;1.0;12.0;357.0
3;2018-12-06 17:00:00;625.6;58.8;11.6;1.5;57395.8;30.4;181.3;750.0;17992.4;5.7;4.3;12.3;353.3
3;2018-12-06 18:00:00;614.1;59.6;12.6;0.9;105149.5;29.9;205.4;796.3;32347.2;6.1;14.3;12.5;282.6
3;2018-12-06 19:00:00;234.7;47.5;12.1;0.7;65263.2;29.1;147.3;464.0;21326.6;10.2;0.1;10.7;216.0
3;2018-12-06 20:00:00;390.1;53.3;13.6;0.8;52217.7;25.8;167.2;460.3;37509.2;16.2;5.2;10.3;304.9
3;2018-12-06 21:00:00;458.4;56.1;15.4;0.8;43007.7;25.2;163.7;542.7;24928.1;9.6;3.5;11.8;196.0
3;2018-12-06 22:00:00;410.2;51.4;10.5;0.7;52291.5;25.1;169.2;476.4;17651.0;7.0;0.3;10.9;187.5
3;2018-12-06 23:00:00;366.4;44.9;9.3;0.6;26555.3;19.8;154.5;347.5;15350.2;3.3;4.3;9.3;129.5
3;2018-12-10 00:00:00;284.4;73.8;14.8;1.0;63719.4;42.1;17586.2;541.4;23827.2;1.5;8.3;12.4;603.4
3;2018-12-10 01:00:00;341.1;80.5;10.7;4.1;102071.0;40.8;13553.2;705.8;21078.3;3.9;20.9;13.5;525.5
3;2018-12-10 02:00:00;279.7;59.3;14.3;1.1;63026.3;32.7;160.2;601.8;20490.2;1.0;11.2;10.1;362.9
3;2018-12-10 03:00:00;371.7;64.6;33.1;1.1;105167.9;26.6;153.8;599.7;88364.6;8.1;2.4;12.4;235.4
3;2018-12-10 04:00:00;405.8;71.8;8.1;1.8;76832.0;31.7;5914.3;606.5;27426.3;2.3;1.6;12.8;369.5
3;2018-12-10 05:00:00;349.3;70.4;8.1;3.1;81247.8;32.7;7337.1;720.4;33288.2;12.1;1.8;14.0;419.8
3;2018-12-10 06:00:00;369.2;73.9;16.6;2.9;103882.5;32.5;128.0;1050.9;22104.4;9.0;6.2;14.9;626.0
3;2018-12-10 07:00:00;423.4;66.8;16.7;1.7;95710.0;35.2;188.7;1057.0;21256.4;23.8;4.3;13.1;647.3
3;2018-12-10 08:00:00;397.0;88.5;13.2;4.8;109251.6;40.2;226.1;1053.4;23363.2;20.5;8.0;14.3;613.0
3;2018-12-10 09:00:00;435.8;74.8;14.4;3.8;73048.3;40.5;337.9;1123.9;32646.2;14.8;36.3;14.5;434.2
3;2018-12-10 10:00:00;548.4;78.4;19.9;21.1;111051.9;57.8;562.1;1252.0;33722.0;6.1;69.3;15.3;384.9
3;2018-12-10 11:00:00;637.2;68.7;16.3;6.7;86827.7;50.7;701.2;1091.7;38843.1;22.1;42.0;11.5;316.2
3;2018-12-10 12:00:00;410.1;81.7;20.2;4.6;135144.6;43.4;819.2;1201.8;26758.5;19.4;25.2;15.2;296.7
3;2018-12-10 13:00:00;388.8;87.6;20.2;6.3;109628.8;42.2;793.6;1172.7;27655.2;20.8;14.6;14.1;407.1
3;2018-12-10 14:00:00;347.0;75.1;22.8;2.5;112994.4;37.4;746.2;965.4;37015.8;12.1;2.9;15.5;314.4
3;2018-12-10 15:00:00;426.6;87.8;23.4;8.4;90676.0;47.5;1078.5;1129.7;33145.8;15.1;7.4;17.2;431.4
3;2018-12-10 16:00:00;313.9;84.5;20.7;3.6;101686.3;31.0;1158.6;857.9;47694.8;16.9;8.3;13.7;398.1
3;2018-12-10 17:00:00;513.2;78.4;14.8;6.4;88564.0;32.4;764.9;874.2;13628.7;17.4;7.8;16.6;516.4
3;2018-12-10 18:00:00;392.1;62.5;14.2;1.5;84222.4;32.9;842.4;793.0;24593.3;19.9;2.4;12.9;434.6
3;2018-12-10 19:00:00;373.8;58.9;10.3;0.8;93806.7;32.0;981.8;812.9;20879.1;25.1;0.4;12.2;363.2
3;2018-12-10 20:00:00;337.7;62.3;10.8;1.1;67888.3;34.3;771.7;733.8;40656.0;27.3;1.1;12.8;292.4
3;2018-12-10 21:00:00;356.2;57.3;14.9;1.2;77041.1;29.6;263.0;708.3;32328.8;26.1;1.9;12.9;266.2
3;2018-12-10 22:00:00;548.9;53.0;12.5;4.4;38514.0;30.4;170.1;884.4;18955.9;81.3;21.3;11.1;448.7
3;2018-12-10 23:00:00;426.6;52.8;12.2;0.8;38218.4;24.3;380.8;558.5;48999.0;21.2;2.6;11.1;358.4
3;2018-12-11 00:00:00;473.3;91.3;14.3;7.1;97171.3;67.6;634.1;861.3;28140.4;4.2;16.5;14.8;228.5
3;2018-12-11 01:00:00;399.1;74.0;8.5;3.9;87668.5;53.3;409.1;867.4;19733.9;4.6;33.4;13.9;603.8
3;2018-12-11 02:00:00;397.8;65.0;13.7;6.6;91918.6;40.1;172.8;717.7;18087.4;5.0;43.3;14.1;539.9
3;2018-12-11 03:00:00;530.7;72.7;31.9;8.8;76312.0;38.8;244.4;878.5;72084.6;12.6;20.9;16.4;505.7
3;2018-12-11 04:00:00;456.6;68.2;27.6;2.1;88223.0;45.3;4615.5;1026.0;14689.9;9.1;12.3;15.7;500.0
3;2018-12-11 05:00:00;268.4;61.0;19.4;0.9;96400.7;30.8;3657.2;712.1;29109.1;10.4;1.8;12.6;567.9
3;2018-12-11 06:00:00;395.0;54.8;12.8;0.8;78136.1;35.0;6770.4;934.5;23392.7;12.8;1.8;13.2;384.3
3;2018-12-11 07:00:00;363.7;66.1;12.2;1.1;81268.6;31.4;314.5;791.1;19940.9;8.3;6.1;14.2;492.2
3;2018-12-11 08:00:00;401.1;70.6;11.7;2.7;83881.7;36.5;220.2;774.8;35793.5;13.1;35.9;13.6;433.8
3;2018-12-11 09:00:00;595.3;69.4;10.1;6.6;97822.5;36.8;150.0;1089.4;20487.4;12.7;49.5;13.0;357.9
3;2018-12-11 10:00:00;621.8;71.2;10.9;7.5;86136.2;38.9;196.1;1106.6;14477.4;30.9;53.9;13.9;558.3
3;2018-12-11 11:00:00;713.0;64.3;10.8;6.3;79477.2;44.3;117.6;1179.9;39369.6;21.3;54.1;12.3;425.2
3;2018-12-11 12:00:00;493.3;74.2;9.1;12.6;84324.2;35.4;88.0;965.3;32316.3;19.4;51.5;12.7;410.8
3;2018-12-11 13:00:00;465.7;78.5;9.4;10.6;101567.9;35.0;87.0;990.7;19117.5;14.5;55.0;13.0;470.3
3;2018-12-11 14:00:00;587.1;77.7;14.7;15.2;111434.3;39.8;83.9;1032.2;32800.5;22.8;49.7;14.8;437.4
3;2018-12-11 15:00:00;475.6;76.3;11.3;10.7;139815.9;37.3;98.5;1091.0;20751.7;22.5;57.1;14.7;418.3
3;2018-12-11 16:00:00;664.1;84.0;13.0;16.9;119769.4;45.7;441.6;1207.2;25294.6;24.7;59.1;16.4;459.1
3;2018-12-11 17:00:00;684.9;73.8;12.1;6.2;120572.1;46.4;218.1;1161.9;15812.4;46.1;61.2;14.2;451.5
3;2018-12-11 18:00:00;512.3;71.7;11.0;11.0;109156.4;50.0;127.0;1191.0;13030.1;28.3;59.2;15.8;435.0
3;2018-12-11 19:00:00;517.3;64.2;9.4;5.2;123576.8;36.1;93.0;1008.0;18220.5;36.8;39.7;13.0;369.7
3;2018-12-11 20:00:00;325.0;59.6;10.7;1.4;96205.9;28.1;135.1;699.3;34591.4;19.8;33.0;13.2;386.6
